MunicipioID;CodigoIBGE;Nome;MesoregiaoID;MicroregiaoID;UFID;DataInsert
3176;3300100;Angra dos Reis;83;344;19;2021-07-16 00:02:58.110
3177;3300159;Aperibé;79;333;19;2021-07-16 00:02:58.110
3178;3300209;Araruama;82;341;19;2021-07-16 00:02:58.113
3179;3300225;Areal;81;336;19;2021-07-16 00:02:58.113
3180;3300233;Armação dos Búzios;82;341;19;2021-07-16 00:02:58.117
3181;3300258;Arraial do Cabo;82;341;19;2021-07-16 00:02:58.117
3182;3300308;Barra do Piraí;83;343;19;2021-07-16 00:02:58.120
3183;3300407;Barra Mansa;83;342;19;2021-07-16 00:02:58.120
3184;3300456;Belford Roxo;84;349;19;2021-07-16 00:02:58.120
3185;3300506;Bom Jardim;81;338;19;2021-07-16 00:02:58.123
3186;3300605;Bom Jesus do Itabapoana;79;332;19;2021-07-16 00:02:58.123
3187;3300704;Cabo Frio;82;341;19;2021-07-16 00:02:58.127
3188;3300803;Cachoeiras de Macacu;84;347;19;2021-07-16 00:02:58.130
3189;3300902;Cambuci;79;333;19;2021-07-16 00:02:58.130
3190;3301009;Campos dos Goytacazes;80;334;19;2021-07-16 00:02:58.133
3191;3301108;Cantagalo;81;337;19;2021-07-16 00:02:58.133
3192;3300936;Carapebus;80;335;19;2021-07-16 00:02:58.137
3193;3301157;Cardoso Moreira;80;334;19;2021-07-16 00:02:58.137
3194;3301207;Carmo;81;337;19;2021-07-16 00:02:58.137
3195;3301306;Casimiro de Abreu;82;340;19;2021-07-16 00:02:58.140
3196;3300951;Comendador Levy Gasparian;81;336;19;2021-07-16 00:02:58.140
3197;3301405;Conceição de Macabu;80;335;19;2021-07-16 00:02:58.140
3198;3301504;Cordeiro;81;337;19;2021-07-16 00:02:58.143
3199;3301603;Duas Barras;81;338;19;2021-07-16 00:02:58.143
3200;3301702;Duque de Caxias;84;349;19;2021-07-16 00:02:58.143
3201;3301801;Engenheiro Paulo de Frontin;84;345;19;2021-07-16 00:02:58.147
3202;3301850;Guapimirim;84;349;19;2021-07-16 00:02:58.147
3203;3301876;Iguaba Grande;82;341;19;2021-07-16 00:02:58.150
3204;3301900;Itaboraí;84;349;19;2021-07-16 00:02:58.150
3205;3302007;Itaguaí;84;348;19;2021-07-16 00:02:58.150
3206;3302056;Italva;79;332;19;2021-07-16 00:02:58.153
3207;3302106;Itaocara;79;333;19;2021-07-16 00:02:58.153
3208;3302205;Itaperuna;79;332;19;2021-07-16 00:02:58.153
3209;3302254;Itatiaia;83;342;19;2021-07-16 00:02:58.157
3210;3302270;Japeri;84;349;19;2021-07-16 00:02:58.157
3211;3302304;Laje do Muriaé;79;332;19;2021-07-16 00:02:58.157
3212;3302403;Macaé;80;335;19;2021-07-16 00:02:58.160
3213;3302452;Macuco;81;337;19;2021-07-16 00:02:58.160
3214;3302502;Magé;84;349;19;2021-07-16 00:02:58.160
3215;3302601;Mangaratiba;84;348;19;2021-07-16 00:02:58.163
3216;3302700;Maricá;84;349;19;2021-07-16 00:02:58.163
3217;3302809;Mendes;84;345;19;2021-07-16 00:02:58.167
3218;3302858;Mesquita;84;349;19;2021-07-16 00:02:58.167
3219;3302908;Miguel Pereira;84;345;19;2021-07-16 00:02:58.167
3220;3303005;Miracema;79;333;19;2021-07-16 00:02:58.170
3221;3303104;Natividade;79;332;19;2021-07-16 00:02:58.170
3222;3303203;Nilópolis;84;349;19;2021-07-16 00:02:58.170
3223;3303302;Niterói;84;349;19;2021-07-16 00:02:58.173
3224;3303401;Nova Friburgo;81;338;19;2021-07-16 00:02:58.173
3225;3303500;Nova Iguaçu;84;349;19;2021-07-16 00:02:58.177
3226;3303609;Paracambi;84;345;19;2021-07-16 00:02:58.177
3227;3303708;Paraíba do Sul;81;336;19;2021-07-16 00:02:58.177
3228;3303807;Paraty;83;344;19;2021-07-16 00:02:58.180
3229;3303856;Paty do Alferes;84;345;19;2021-07-16 00:02:58.180
3230;3303906;Petrópolis;84;346;19;2021-07-16 00:02:58.180
3231;3303955;Pinheiral;83;342;19;2021-07-16 00:02:58.183
3232;3304003;Piraí;83;342;19;2021-07-16 00:02:58.183
3233;3304102;Porciúncula;79;332;19;2021-07-16 00:02:58.183
3234;3304110;Porto Real;83;342;19;2021-07-16 00:02:58.187
3235;3304128;Quatis;83;342;19;2021-07-16 00:02:58.187
3236;3304144;Queimados;84;349;19;2021-07-16 00:02:58.190
3237;3304151;Quissamã;80;335;19;2021-07-16 00:02:58.190
3238;3304201;Resende;83;342;19;2021-07-16 00:02:58.190
3239;3304300;Rio Bonito;84;347;19;2021-07-16 00:02:58.193
3240;3304409;Rio Claro;83;342;19;2021-07-16 00:02:58.193
3241;3304508;Rio das Flores;83;343;19;2021-07-16 00:02:58.197
3242;3304524;Rio das Ostras;82;340;19;2021-07-16 00:02:58.197
3243;3304557;Rio de Janeiro;84;349;19;2021-07-16 00:02:58.197
3244;3304607;Santa Maria Madalena;81;339;19;2021-07-16 00:02:58.200
3245;3304706;Santo Antônio de Pádua;79;333;19;2021-07-16 00:02:58.200
3246;3304805;São Fidélis;80;334;19;2021-07-16 00:02:58.200
3247;3304755;São Francisco de Itabapoana;80;334;19;2021-07-16 00:02:58.203
3248;3304904;São Gonçalo;84;349;19;2021-07-16 00:02:58.203
3249;3305000;São João da Barra;80;334;19;2021-07-16 00:02:58.203
3250;3305109;São João de Meriti;84;349;19;2021-07-16 00:02:58.207
3251;3305133;São José de Ubá;79;333;19;2021-07-16 00:02:58.207
3252;3305158;São José do Vale do Rio Preto;84;346;19;2021-07-16 00:02:58.207
3253;3305208;São Pedro da Aldeia;82;341;19;2021-07-16 00:02:58.210
3254;3305307;São Sebastião do Alto;81;339;19;2021-07-16 00:02:58.210
3255;3305406;Sapucaia;81;336;19;2021-07-16 00:02:58.210
3256;3305505;Saquarema;82;341;19;2021-07-16 00:02:58.213
3257;3305554;Seropédica;84;348;19;2021-07-16 00:02:58.213
3258;3305604;Silva Jardim;82;340;19;2021-07-16 00:02:58.213
3259;3305703;Sumidouro;81;338;19;2021-07-16 00:02:58.217
3260;3305752;Tanguá;84;349;19;2021-07-16 00:02:58.217
3261;3305802;Teresópolis;84;346;19;2021-07-16 00:02:58.217
3262;3305901;Trajano de Moraes;81;339;19;2021-07-16 00:02:58.220
3263;3306008;Três Rios;81;336;19;2021-07-16 00:02:58.220
3264;3306107;Valença;83;343;19;2021-07-16 00:02:58.220
3265;3306156;Varre-Sai;79;332;19;2021-07-16 00:02:58.223
3266;3306206;Vassouras;84;345;19;2021-07-16 00:02:58.223
3267;3306305;Volta Redonda;83;342;19;2021-07-16 00:02:58.227
3268;3500105;Adamantina;83;384;20;2021-07-16 00:02:58.227
3269;3500204;Adolfo;85;353;20;2021-07-16 00:02:58.227
3270;3500303;Aguaí;91;378;20;2021-07-16 00:02:58.230
3271;3500402;Águas da Prata;91;379;20;2021-07-16 00:02:58.230
3272;3500501;Águas de Lindóia;91;382;20;2021-07-16 00:02:58.230
3273;3500550;Águas de Santa Bárbara;88;371;20;2021-07-16 00:02:58.233
3274;3500600;Águas de São Pedro;90;377;20;2021-07-16 00:02:58.233
3275;3500709;Agudos;88;369;20;2021-07-16 00:02:58.233
3276;3500758;Alambari;95;391;20;2021-07-16 00:02:58.237
3277;3500808;Alfredo Marcondes;95;385;20;2021-07-16 00:02:58.237
3278;3500907;Altair;85;353;20;2021-07-16 00:02:58.240
3279;3501004;Altinópolis;86;364;20;2021-07-16 00:02:58.240
3280;3501103;Alto Alegre;87;367;20;2021-07-16 00:02:58.240
3281;3501152;Alumínio;96;395;20;2021-07-16 00:02:58.240
3282;3501202;Álvares Florence;85;352;20;2021-07-16 00:02:58.243
3283;3501301;Álvares Machado;85;385;20;2021-07-16 00:02:58.243
3284;3501400;Álvaro de Carvalho;93;387;20;2021-07-16 00:02:58.243
3285;3501509;Alvinlândia;93;387;20;2021-07-16 00:02:58.247
3286;3501608;Americana;91;381;20;2021-07-16 00:02:58.247
3287;3501707;Américo Brasiliense;89;373;20;2021-07-16 00:02:58.250
3288;3501806;Américo de Campos;85;352;20;2021-07-16 00:02:58.250
3289;3501905;Amparo;91;382;20;2021-07-16 00:02:58.250
3290;3502002;Analândia;89;374;20;2021-07-16 00:02:58.250
3291;3502101;Andradina;87;365;20;2021-07-16 00:02:58.253
3292;3502200;Angatuba;95;391;20;2021-07-16 00:02:58.253
3293;3502309;Anhembi;88;372;20;2021-07-16 00:02:58.257
3294;3502408;Anhumas;88;385;20;2021-07-16 00:02:58.257
3295;3502507;Aparecida;97;400;20;2021-07-16 00:02:58.257
3296;3502606;Aparecida d'Oeste;85;350;20;2021-07-16 00:02:58.260
3297;3502705;Apiaí;95;393;20;2021-07-16 00:02:58.260
3298;3502754;Araçariguama;96;395;20;2021-07-16 00:02:58.260
3299;3502804;Araçatuba;87;366;20;2021-07-16 00:02:58.260
3300;3502903;Araçoiaba da Serra;96;395;20;2021-07-16 00:02:58.263
3301;3503000;Aramina;86;360;20;2021-07-16 00:02:58.263
3302;3503109;Arandu;88;371;20;2021-07-16 00:02:58.267
3303;3503158;Arapeí;97;401;20;2021-07-16 00:02:58.267
3304;3503208;Araraquara;89;373;20;2021-07-16 00:02:58.267
3305;3503307;Araras;90;376;20;2021-07-16 00:02:58.270
3306;3503356;Arco-Íris;93;386;20;2021-07-16 00:02:58.270
3307;3503406;Arealva;88;369;20;2021-07-16 00:02:58.270
3308;3503505;Areias;97;401;20;2021-07-16 00:02:58.273
3309;3503604;Areiópolis;88;369;20;2021-07-16 00:02:58.273
3310;3503703;Ariranha;85;354;20;2021-07-16 00:02:58.273
3311;3503802;Artur Nogueira;91;354;20;2021-07-16 00:02:58.277
3312;3503901;Arujá;99;408;20;2021-07-16 00:02:58.277
3313;3503950;Aspásia;85;350;20;2021-07-16 00:02:58.280
3314;3504008;Assis;94;388;20;2021-07-16 00:02:58.280
3315;3504107;Atibaia;96;397;20;2021-07-16 00:02:58.280
3316;3504206;Auriflama;85;355;20;2021-07-16 00:02:58.283
3317;3504305;Avaí;88;369;20;2021-07-16 00:02:58.283
3318;3504404;Avanhandava;87;367;20;2021-07-16 00:02:58.283
3319;3504503;Avaré;88;371;20;2021-07-16 00:02:58.287
3320;3504602;Bady Bassitt;85;353;20;2021-07-16 00:02:58.287
3321;3504701;Balbinos;88;369;20;2021-07-16 00:02:58.287
3322;3504800;Bálsamo;85;353;20;2021-07-16 00:02:58.290
3323;3504909;Bananal;97;401;20;2021-07-16 00:02:58.290
3324;3505005;Barão de Antonina;95;390;20;2021-07-16 00:02:58.290
3325;3505104;Barbosa;87;367;20;2021-07-16 00:02:58.293
3326;3505203;Bariri;88;370;20;2021-07-16 00:02:58.293
3327;3505302;Barra Bonita;88;370;20;2021-07-16 00:02:58.293
3328;3505351;Barra do Chapéu;95;393;20;2021-07-16 00:02:58.297
3329;3505401;Barra do Turvo;98;404;20;2021-07-16 00:02:58.297
3330;3505500;Barretos;86;358;20;2021-07-16 00:02:58.297
3331;3505609;Barrinha;86;363;20;2021-07-16 00:02:58.300
3332;3505708;Barueri;99;406;20;2021-07-16 00:02:58.300
3333;3505807;Bastos;93;386;20;2021-07-16 00:02:58.300
3334;3505906;Batatais;86;364;20;2021-07-16 00:02:58.303
3335;3506003;Bauru;88;369;20;2021-07-16 00:02:58.303
3336;3506102;Bebedouro;86;362;20;2021-07-16 00:02:58.303
3337;3506201;Bento de Abreu;87;366;20;2021-07-16 00:02:58.307
3338;3506300;Bernardino de Campos;94;389;20;2021-07-16 00:02:58.307
3339;3506359;Bertioga;99;412;20;2021-07-16 00:02:58.307
3340;3506409;Bilac;87;367;20;2021-07-16 00:02:58.310
3341;3506508;Birigui;87;367;20;2021-07-16 00:02:58.310
3342;3506607;Biritiba Mirim;99;367;20;2021-07-16 00:02:58.310
3343;3506706;Boa Esperança do Sul;89;373;20;2021-07-16 00:02:58.313
3344;3506805;Bocaina;88;370;20;2021-07-16 00:02:58.313
3345;3506904;Bofete;88;372;20;2021-07-16 00:02:58.313
3346;3507001;Boituva;95;392;20;2021-07-16 00:02:58.317
3347;3507100;Bom Jesus dos Perdões;96;397;20;2021-07-16 00:02:58.317
3348;3507159;Bom Sucesso de Itararé;95;390;20;2021-07-16 00:02:58.317
3349;3507209;Borá;94;388;20;2021-07-16 00:02:58.320
3350;3507308;Boracéia;88;370;20;2021-07-16 00:02:58.320
3351;3507407;Borborema;89;373;20;2021-07-16 00:02:58.320
3352;3507456;Borebi;88;369;20;2021-07-16 00:02:58.320
3353;3507506;Botucatu;88;372;20;2021-07-16 00:02:58.323
3354;3507605;Bragança Paulista;96;397;20;2021-07-16 00:02:58.323
3355;3507704;Braúna;87;367;20;2021-07-16 00:02:58.327
3356;3507753;Brejo Alegre;87;367;20;2021-07-16 00:02:58.327
3357;3507803;Brodowski;86;363;20;2021-07-16 00:02:58.327
3358;3507902;Brotas;90;375;20;2021-07-16 00:02:58.330
3359;3508009;Buri;95;390;20;2021-07-16 00:02:58.330
3360;3508108;Buritama;87;367;20;2021-07-16 00:02:58.330
3361;3508207;Buritizal;86;360;20;2021-07-16 00:02:58.333
3362;3508306;Cabrália Paulista;88;369;20;2021-07-16 00:02:58.333
3363;3508405;Cabreúva;96;395;20;2021-07-16 00:02:58.333
3364;3508504;Caçapava;97;399;20;2021-07-16 00:02:58.337
3365;3508603;Cachoeira Paulista;97;400;20;2021-07-16 00:02:58.337
3366;3508702;Caconde;91;379;20;2021-07-16 00:02:58.337
3367;3508801;Cafelândia;88;368;20;2021-07-16 00:02:58.340
3368;3508900;Caiabu;88;385;20;2021-07-16 00:02:58.340
3369;3509007;Caieiras;99;407;20;2021-07-16 00:02:58.340
3370;3509106;Caiuá;99;385;20;2021-07-16 00:02:58.343
3371;3509205;Cajamar;99;406;20;2021-07-16 00:02:58.343
3372;3509254;Cajati;98;404;20;2021-07-16 00:02:58.347
3373;3509304;Cajobi;85;354;20;2021-07-16 00:02:58.347
3374;3509403;Cajuru;86;364;20;2021-07-16 00:02:58.347
3375;3509452;Campina do Monte Alegre;95;391;20;2021-07-16 00:02:58.350
3376;3509502;Campinas;91;381;20;2021-07-16 00:02:58.350
3377;3509601;Campo Limpo Paulista;96;396;20;2021-07-16 00:02:58.350
3378;3509700;Campos do Jordão;97;398;20;2021-07-16 00:02:58.350
3379;3509809;Campos Novos Paulista;94;388;20;2021-07-16 00:02:58.353
3380;3509908;Cananéia;98;404;20;2021-07-16 00:02:58.353
3381;3509957;Canas;97;400;20;2021-07-16 00:02:58.357
3382;3510005;Cândido Mota;94;388;20;2021-07-16 00:02:58.357
3383;3510104;Cândido Rodrigues;86;362;20;2021-07-16 00:02:58.357
3384;3510153;Canitar;94;389;20;2021-07-16 00:02:58.360
3385;3510203;Capão Bonito;95;393;20;2021-07-16 00:02:58.360
3386;3510302;Capela do Alto;96;395;20;2021-07-16 00:02:58.360
3387;3510401;Capivari;90;377;20;2021-07-16 00:02:58.363
3388;3510500;Caraguatatuba;97;403;20;2021-07-16 00:02:58.363
3389;3510609;Carapicuíba;99;406;20;2021-07-16 00:02:58.363
3390;3510708;Cardoso;85;352;20;2021-07-16 00:02:58.367
3391;3510807;Casa Branca;91;379;20;2021-07-16 00:02:58.367
3392;3510906;Cássia dos Coqueiros;86;364;20;2021-07-16 00:02:58.367
3393;3511003;Castilho;87;365;20;2021-07-16 00:02:58.370
3394;3511102;Catanduva;85;354;20;2021-07-16 00:02:58.370
3395;3511201;Catiguá;85;354;20;2021-07-16 00:02:58.370
3396;3511300;Cedral;85;353;20;2021-07-16 00:02:58.373
3397;3511409;Cerqueira César;88;371;20;2021-07-16 00:02:58.373
3398;3511508;Cerquilho;95;392;20;2021-07-16 00:02:58.373
3399;3511607;Cesário Lange;95;392;20;2021-07-16 00:02:58.377
3400;3511706;Charqueada;90;377;20;2021-07-16 00:02:58.377
3401;3557204;Chavantes;94;389;20;2021-07-16 00:02:58.377
3402;3511904;Clementina;87;367;20;2021-07-16 00:02:58.380
3403;3512001;Colina;86;358;20;2021-07-16 00:02:58.380
3404;3512100;Colômbia;86;358;20;2021-07-16 00:02:58.380
3405;3512209;Conchal;90;376;20;2021-07-16 00:02:58.383
3406;3512308;Conchas;88;372;20;2021-07-16 00:02:58.383
3407;3512407;Cordeirópolis;90;376;20;2021-07-16 00:02:58.383
3408;3512506;Coroados;87;367;20;2021-07-16 00:02:58.387
3409;3512605;Coronel Macedo;95;390;20;2021-07-16 00:02:58.387
3410;3512704;Corumbataí;90;375;20;2021-07-16 00:02:58.387
3411;3512803;Cosmópolis;91;381;20;2021-07-16 00:02:58.390
3412;3512902;Cosmorama;85;352;20;2021-07-16 00:02:58.390
3413;3513009;Cotia;99;409;20;2021-07-16 00:02:58.390
3414;3513108;Cravinhos;86;363;20;2021-07-16 00:02:58.393
3415;3513207;Cristais Paulista;86;361;20;2021-07-16 00:02:58.393
3416;3513306;Cruzália;94;388;20;2021-07-16 00:02:58.393
3417;3513405;Cruzeiro;97;400;20;2021-07-16 00:02:58.397
3418;3513504;Cubatão;99;412;20;2021-07-16 00:02:58.397
3419;3513603;Cunha;97;402;20;2021-07-16 00:02:58.400
3420;3513702;Descalvado;89;374;20;2021-07-16 00:02:58.400
3421;3513801;Diadema;99;410;20;2021-07-16 00:02:58.400
3422;3513850;Dirce Reis;85;350;20;2021-07-16 00:02:58.403
3423;3513900;Divinolândia;91;379;20;2021-07-16 00:02:58.403
3424;3514007;Dobrada;89;373;20;2021-07-16 00:02:58.403
3425;3514106;Dois Córregos;88;370;20;2021-07-16 00:02:58.407
3426;3514205;Dolcinópolis;85;350;20;2021-07-16 00:02:58.407
3427;3514304;Dourado;89;374;20;2021-07-16 00:02:58.407
3428;3514403;Dracena;89;383;20;2021-07-16 00:02:58.410
3429;3514502;Duartina;88;369;20;2021-07-16 00:02:58.410
3430;3514601;Dumont;86;363;20;2021-07-16 00:02:58.410
3431;3514700;Echaporã;93;387;20;2021-07-16 00:02:58.413
3432;3514809;Eldorado;98;404;20;2021-07-16 00:02:58.413
3433;3514908;Elias Fausto;91;381;20;2021-07-16 00:02:58.413
3434;3514924;Elisiário;85;354;20;2021-07-16 00:02:58.417
3435;3514957;Embaúba;85;354;20;2021-07-16 00:02:58.417
3436;3515004;Embu das Artes;99;409;20;2021-07-16 00:02:58.420
3437;3515103;Embu-Guaçu;99;409;20;2021-07-16 00:02:58.420
3438;3515129;Emilianópolis;99;385;20;2021-07-16 00:02:58.420
3439;3515152;Engenheiro Coelho;91;385;20;2021-07-16 00:02:58.420
3440;3515186;Espírito Santo do Pinhal;91;379;20;2021-07-16 00:02:58.423
3441;3515194;Espírito Santo do Turvo;94;389;20;2021-07-16 00:02:58.423
3442;3557303;Estiva Gerbi;91;389;20;2021-07-16 00:02:58.423
3443;3515301;Estrela do Norte;91;385;20;2021-07-16 00:02:58.427
3444;3515202;Estrela d'Oeste;85;351;20;2021-07-16 00:02:58.427
3445;3515350;Euclides da Cunha Paulista;85;385;20;2021-07-16 00:02:58.430
3446;3515400;Fartura;94;389;20;2021-07-16 00:02:58.430
3447;3515608;Fernando Prestes;86;362;20;2021-07-16 00:02:58.430
3448;3515509;Fernandópolis;85;351;20;2021-07-16 00:02:58.430
3449;3515657;Fernão;93;387;20;2021-07-16 00:02:58.433
3450;3515707;Ferraz de Vasconcelos;99;387;20;2021-07-16 00:02:58.433
3451;3515806;Flora Rica;99;384;20;2021-07-16 00:02:58.437
3452;3515905;Floreal;85;355;20;2021-07-16 00:02:58.437
3453;3516002;Flórida Paulista;85;384;20;2021-07-16 00:02:58.437
3454;3516101;Florínea;94;388;20;2021-07-16 00:02:58.440
3455;3516200;Franca;86;361;20;2021-07-16 00:02:58.440
3456;3516309;Francisco Morato;99;407;20;2021-07-16 00:02:58.443
3457;3516408;Franco da Rocha;99;407;20;2021-07-16 00:02:58.443
3458;3516507;Gabriel Monteiro;87;367;20;2021-07-16 00:02:58.443
3459;3516606;Gália;93;387;20;2021-07-16 00:02:58.447
3460;3516705;Garça;93;387;20;2021-07-16 00:02:58.447
3461;3516804;Gastão Vidigal;85;355;20;2021-07-16 00:02:58.450
3462;3516853;Gavião Peixoto;89;373;20;2021-07-16 00:02:58.450
3463;3516903;General Salgado;85;355;20;2021-07-16 00:02:58.450
3464;3517000;Getulina;88;368;20;2021-07-16 00:02:58.450
3465;3517109;Glicério;87;367;20;2021-07-16 00:02:58.453
3466;3517208;Guaiçara;88;368;20;2021-07-16 00:02:58.453
3467;3517307;Guaimbê;88;368;20;2021-07-16 00:02:58.457
3468;3517406;Guaíra;86;359;20;2021-07-16 00:02:58.457
3469;3517505;Guapiaçu;85;353;20;2021-07-16 00:02:58.457
3470;3517604;Guapiara;95;393;20;2021-07-16 00:02:58.460
3471;3517703;Guará;86;360;20;2021-07-16 00:02:58.460
3472;3517802;Guaraçaí;87;365;20;2021-07-16 00:02:58.460
3473;3517901;Guaraci;85;353;20;2021-07-16 00:02:58.463
3474;3518008;Guarani d'Oeste;85;351;20;2021-07-16 00:02:58.463
3475;3518107;Guarantã;88;369;20;2021-07-16 00:02:58.463
3476;3518206;Guararapes;87;366;20;2021-07-16 00:02:58.467
3477;3518305;Guararema;99;366;20;2021-07-16 00:02:58.467
3478;3518404;Guaratinguetá;97;400;20;2021-07-16 00:02:58.470
3479;3518503;Guareí;95;391;20;2021-07-16 00:02:58.470
3480;3518602;Guariba;86;362;20;2021-07-16 00:02:58.470
3481;3518701;Guarujá;99;412;20;2021-07-16 00:02:58.473
3482;3518800;Guarulhos;99;408;20;2021-07-16 00:02:58.473
3483;3518859;Guatapará;86;363;20;2021-07-16 00:02:58.473
3484;3518909;Guzolândia;85;355;20;2021-07-16 00:02:58.477
3485;3519006;Herculândia;93;386;20;2021-07-16 00:02:58.477
3486;3519055;Holambra;91;381;20;2021-07-16 00:02:58.477
3487;3519071;Hortolândia;91;381;20;2021-07-16 00:02:58.480
3488;3519105;Iacanga;88;369;20;2021-07-16 00:02:58.480
3489;3519204;Iacri;93;386;20;2021-07-16 00:02:58.480
3490;3519253;Iaras;88;371;20;2021-07-16 00:02:58.483
3491;3519303;Ibaté;89;374;20;2021-07-16 00:02:58.483
3492;3519402;Ibirá;85;353;20;2021-07-16 00:02:58.487
3493;3519501;Ibirarema;94;388;20;2021-07-16 00:02:58.487
3494;3519600;Ibitinga;89;373;20;2021-07-16 00:02:58.490
3495;3519709;Ibiúna;96;394;20;2021-07-16 00:02:58.490
3496;3519808;Icém;85;353;20;2021-07-16 00:02:58.490
3497;3519907;Iepê;94;388;20;2021-07-16 00:02:58.490
3498;3520004;Igaraçu do Tietê;88;370;20;2021-07-16 00:02:58.493
3499;3520103;Igarapava;86;360;20;2021-07-16 00:02:58.493
3500;3520202;Igaratá;97;399;20;2021-07-16 00:02:58.497
3501;3520301;Iguape;98;404;20;2021-07-16 00:02:58.497
3502;3520426;Ilha Comprida;98;404;20;2021-07-16 00:02:58.497
3503;3520442;Ilha Solteira;87;365;20;2021-07-16 00:02:58.500
3504;3520400;Ilhabela;97;403;20;2021-07-16 00:02:58.500
3505;3520509;Indaiatuba;91;381;20;2021-07-16 00:02:58.500
3506;3520608;Indiana;91;385;20;2021-07-16 00:02:58.503
3507;3520707;Indiaporã;85;351;20;2021-07-16 00:02:58.503
3508;3520806;Inúbia Paulista;85;384;20;2021-07-16 00:02:58.503
3509;3520905;Ipaussu;94;389;20;2021-07-16 00:02:58.507
3510;3521002;Iperó;96;395;20;2021-07-16 00:02:58.507
3511;3521101;Ipeúna;90;375;20;2021-07-16 00:02:58.507
3512;3521150;Ipiguá;85;353;20;2021-07-16 00:02:58.510
3513;3521200;Iporanga;95;393;20;2021-07-16 00:02:58.510
3514;3521309;Ipuã;86;359;20;2021-07-16 00:02:58.510
3515;3521408;Iracemápolis;90;376;20;2021-07-16 00:02:58.513
3516;3521507;Irapuã;85;357;20;2021-07-16 00:02:58.513
3517;3521606;Irapuru;85;384;20;2021-07-16 00:02:58.513
3518;3521705;Itaberá;95;390;20;2021-07-16 00:02:58.517
3519;3521804;Itaí;88;371;20;2021-07-16 00:02:58.517
3520;3521903;Itajobi;85;357;20;2021-07-16 00:02:58.517
3521;3522000;Itaju;88;370;20;2021-07-16 00:02:58.520
3522;3522109;Itanhaém;98;405;20;2021-07-16 00:02:58.520
3523;3522158;Itaoca;95;393;20;2021-07-16 00:02:58.520
3524;3522208;Itapecerica da Serra;99;409;20;2021-07-16 00:02:58.523
3525;3522307;Itapetininga;95;391;20;2021-07-16 00:02:58.523
3526;3522406;Itapeva;95;390;20;2021-07-16 00:02:58.523
3527;3522505;Itapevi;99;406;20;2021-07-16 00:02:58.527
3528;3522604;Itapira;91;406;20;2021-07-16 00:02:58.527
3529;3522653;Itapirapuã Paulista;95;393;20;2021-07-16 00:02:58.530
3530;3522703;Itápolis;89;373;20;2021-07-16 00:02:58.530
3531;3522802;Itaporanga;95;390;20;2021-07-16 00:02:58.530
3532;3522901;Itapuí;88;370;20;2021-07-16 00:02:58.530
3533;3523008;Itapura;87;365;20;2021-07-16 00:02:58.533
3534;3523107;Itaquaquecetuba;99;365;20;2021-07-16 00:02:58.533
3535;3523206;Itararé;95;390;20;2021-07-16 00:02:58.537
3536;3523305;Itariri;98;405;20;2021-07-16 00:02:58.537
3537;3523404;Itatiba;96;397;20;2021-07-16 00:02:58.540
3538;3523503;Itatinga;88;371;20;2021-07-16 00:02:58.540
3539;3523602;Itirapina;90;375;20;2021-07-16 00:02:58.540
3540;3523701;Itirapuã;86;361;20;2021-07-16 00:02:58.540
3541;3523800;Itobi;91;379;20;2021-07-16 00:02:58.543
3542;3523909;Itu;96;395;20;2021-07-16 00:02:58.543
3543;3524006;Itupeva;96;396;20;2021-07-16 00:02:58.547
3544;3524105;Ituverava;86;360;20;2021-07-16 00:02:58.547
3545;3524204;Jaborandi;86;359;20;2021-07-16 00:02:58.547
3546;3524303;Jaboticabal;86;362;20;2021-07-16 00:02:58.550
3547;3524402;Jacareí;97;399;20;2021-07-16 00:02:58.550
3548;3524501;Jaci;85;353;20;2021-07-16 00:02:58.550
3549;3524600;Jacupiranga;98;404;20;2021-07-16 00:02:58.553
3550;3524709;Jaguariúna;91;381;20;2021-07-16 00:02:58.553
3551;3524808;Jales;85;350;20;2021-07-16 00:02:58.553
3552;3524907;Jambeiro;97;402;20;2021-07-16 00:02:58.557
3553;3525003;Jandira;99;406;20;2021-07-16 00:02:58.557
3554;3525102;Jardinópolis;86;363;20;2021-07-16 00:02:58.560
3555;3525201;Jarinu;96;397;20;2021-07-16 00:02:58.560
3556;3525300;Jaú;88;370;20;2021-07-16 00:02:58.560
3557;3525409;Jeriquara;86;361;20;2021-07-16 00:02:58.560
3558;3525508;Joanópolis;96;397;20;2021-07-16 00:02:58.563
3559;3525607;João Ramalho;96;385;20;2021-07-16 00:02:58.563
3560;3525706;José Bonifácio;85;353;20;2021-07-16 00:02:58.567
3561;3525805;Júlio Mesquita;88;368;20;2021-07-16 00:02:58.567
3562;3525854;Jumirim;90;377;20;2021-07-16 00:02:58.570
3563;3525904;Jundiaí;96;396;20;2021-07-16 00:02:58.570
3564;3526001;Junqueirópolis;96;383;20;2021-07-16 00:02:58.570
3565;3526100;Juquiá;98;404;20;2021-07-16 00:02:58.570
3566;3526209;Juquitiba;99;409;20;2021-07-16 00:02:58.573
3567;3526308;Lagoinha;97;402;20;2021-07-16 00:02:58.573
3568;3526407;Laranjal Paulista;95;392;20;2021-07-16 00:02:58.577
3569;3526506;Lavínia;87;366;20;2021-07-16 00:02:58.577
3570;3526605;Lavrinhas;97;400;20;2021-07-16 00:02:58.577
3571;3526704;Leme;90;376;20;2021-07-16 00:02:58.580
3572;3526803;Lençóis Paulista;88;369;20;2021-07-16 00:02:58.580
